title,youtubeId,slug,playlist,playlistId,channel
Lightning Talk: Ryan Macklin - People are never logical,l0n9A_DXAoY,lightning-talk-ryan-macklin-people-are-never-logical,Write the Docs Portland 2023,PLZAeFn6dfHpneQPsDWa4OmEpgW4pNiaZ2,Write the Docs
Lightning Talk: Krista Burdine - Bridge building,xy6bsPG4PLg,lightning-talk-krista-burdine-bridge-building,Write the Docs Portland 2023,PLZAeFn6dfHpneQPsDWa4OmEpgW4pNiaZ2,Write the Docs
Lightning Talk: Laura Vass - Aikido Communications,bEdQopDrOoU,lightning-talk-laura-vass-aikido-communications,Write the Docs Portland 2023,PLZAeFn6dfHpneQPsDWa4OmEpgW4pNiaZ2,Write the Docs
Swapnil Ogale - Conference intro and community update,M9qia7lEwcA,swapnil-ogale-conference-intro-and-community-update,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
Braden Riggs - Optimizing SEO for Technical Documentation,VNLaKWU4pZs,braden-riggs-optimizing-seo-for-technical-documentation,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
Claire Mahoney - Chaos to contained  How a content project can lead to better content BAU,_sm0XDkHckM,claire-mahoney-chaos-to-contained-how-a-content-project-can-lead-to-better-content-bau,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
Hari Priya - How customer journey mapping can improve your docs and customer experience,tnTTN_64nAM,hari-priya-how-customer-journey-mapping-can-improve-your-docs-and-customer-experience,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
Lana Novikova - Let's bring science into technical writing,9SdGWU867bs,lana-novikova-let-s-bring-science-into-technical-writing,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
"Sarah Rainsberger - Happy Contributors, High Standards pick two! Balancing quality and community",emgFALmCyrY,sarah-rainsberger-happy-contributors-high-standards-pick-two-balancing-quality-and-community,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
Lilly Ryan - Hack the Docs  how security professionals use documentation,h3xj5Pve1L8,lilly-ryan-hack-the-docs-how-security-professionals-use-documentation,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
Shumin Chen - Sustainable Content for Software Documentation Powered by Simplified Technical English,xKbg10gymI4,shumin-chen-sustainable-content-for-software-documentation-powered-by-simplified-technical-english,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
Ishara Ilangasinghe - Interviewing a Technical Writer Candidate,kjhVH9g_Ug4,ishara-ilangasinghe-interviewing-a-technical-writer-candidate,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
Alex Fiedler - Knowledge Experience for a PLG Strategy,XtdOcLzVhzY,alex-fiedler-knowledge-experience-for-a-plg-strategy,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
LT: Cameron Shorter - My Open Source Docs Addiction,S-6NxPUorgU,lt-cameron-shorter-my-open-source-docs-addiction,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
"LT: Gaurav Nelson - Unlock the Hidden Job Market, Secrets to finding more writing opportunities",3MGj5Qd7n-0,lt-gaurav-nelson-unlock-the-hidden-job-market-secrets-to-finding-more-writing-opportunities,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
LT: Jared Morgan - The art and design of Pinball machine manuals,pMIKVmBwLJ0,lt-jared-morgan-the-art-and-design-of-pinball-machine-manuals,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
"LT: Michael Park - Docker, a little container of consistency",ONZqaIpMdJo,lt-michael-park-docker-a-little-container-of-consistency,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
LT: Shauna McGee Kinney - Red Doc Chili Papers - Print Docs Then and Now,wy6-ViO1EvE,lt-shauna-mcgee-kinney-red-doc-chili-papers-print-docs-then-and-now,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
LT: Yvonne Perkins - Communication in Communities - the personnel,RzZIOFDU4X0,lt-yvonne-perkins-communication-in-communities-the-personnel,Write the Docs Australia 2022,PLZAeFn6dfHpktOcWn5mQNOx5gYo6O7TR6,Write the Docs
"Write the Docs team - Community Update, WTD Prague 2022",4nPWgUQ_VAo,write-the-docs-team-community-update-wtd-prague-2022,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
Emilia Juda Özbay - Maintaining Documentation: Make It Easy!,cD6YWZgeSBY,emilia-juda-zbay-maintaining-documentation-make-it-easy,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
Karissa Van Baulen - How I convinced my boss to build our docs team,7OLiTPL0lGw,karissa-van-baulen-how-i-convinced-my-boss-to-build-our-docs-team,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
Mano Toth - Documentation as Marketing? From Conflict to Collaboration,MuhQKWAo-VM,mano-toth-documentation-as-marketing-from-conflict-to-collaboration,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
Tibs - Beyond spell checking - what else can we check automatically?,8NukYx5ggCM,tibs-beyond-spell-checking-what-else-can-we-check-automatically,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
Taylor Cole - Cultivating a Stakeholder Network for Our Docs,3CiPXvawuow,taylor-cole-cultivating-a-stakeholder-network-for-our-docs,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
Jeff Smith - The Art of Asking Questions,v6mWnQ0KwHI,jeff-smith-the-art-of-asking-questions,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
Prashant Mathapathi - Improve Customer Adoption with UI Help,qpF85-f7brI,prashant-mathapathi-improve-customer-adoption-with-ui-help,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
Melissa Black and Asma Kacem - Toward the broader globalization of Open Source,0igXjEXveXQ,melissa-black-and-asma-kacem-toward-the-broader-globalization-of-open-source,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
Benny Ifeanyi Iheagwara and Mustapha Rufai - Creating documentation for the African audience,w2L3QoTnYbE,benny-ifeanyi-iheagwara-and-mustapha-rufai-creating-documentation-for-the-african-audience,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
Ryan Paul - Two years of Markdoc: what we’ve learned about balancing developer and author experience,Js8ZK-eiwAg,ryan-paul-two-years-of-markdoc-what-we-ve-learned-about-balancing-developer-and-author-experience,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
Tyler Smith - ADHD and its impact on the Creative Process for Writers,YLyfhTzADAA,tyler-smith-adhd-and-its-impact-on-the-creative-process-for-writers,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
[Lightning Talk] Abi Sutherland - Can we NOT do docs at the eleventh hour? Mmmmmaybe.,ZwSKTitv778,lightning-talk-abi-sutherland-can-we-not-do-docs-at-the-eleventh-hour-mmmmmaybe,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
"[Lightning Talk] Kat Stoica Ostenfeld - Speech acts - a thing we all do, without necessarily knowing",bLbpWyNnRZE,lightning-talk-kat-stoica-ostenfeld-speech-acts-a-thing-we-all-do-without-necessarily-knowing,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
[Lightning Talk] Mayur Patil - Tips to learn from scripts of Christopher Nolan,fNC47Dh0L9E,lightning-talk-mayur-patil-tips-to-learn-from-scripts-of-christopher-nolan,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
[Lightning Talk] James Baross - Git strategies for documentation,d4I5tMWX8PY,lightning-talk-james-baross-git-strategies-for-documentation,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
[Lightning Talk] Emily Axel - Running an accessibility exercise with your team,Fpr0Z0o3GXQ,lightning-talk-emily-axel-running-an-accessibility-exercise-with-your-team,Write the Docs Prague 2022,PLZAeFn6dfHpm1PRgp84X5jh9Jca_KTJSF,Write the Docs
Eric Holscher - Conference introduction and community update,a6-VYEmV7tM,eric-holscher-conference-introduction-and-community-update,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
Marcia Riefer Johnston & Dave May - One AWS team’s move to docs as code,Cxuo3udElcE,marcia-riefer-johnston-dave-may-one-aws-team-s-move-to-docs-as-code,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
Ben Perlmutter - Unit Test the Docs: Why You Should Test Your Code Examples,yCqteMY3L-g,ben-perlmutter-unit-test-the-docs-why-you-should-test-your-code-examples,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
Alastair Dallas and Shane Diven - Lessons Learned from Cloud Ops,sTwFAgLSCFY,alastair-dallas-and-shane-diven-lessons-learned-from-cloud-ops,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
Kassandra Dhillon and Erin McKean - Measuring Documentation Success in Open Source,HCYJB23Gj2M,kassandra-dhillon-and-erin-mckean-measuring-documentation-success-in-open-source,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
Chris Ganta - Peer writing and beyond: An experimental approach to sustainable open-source projects,Q_Wcwzz8x5M,chris-ganta-peer-writing-and-beyond-an-experimental-approach-to-sustainable-open-source-projects,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
Lana Brindley - From Me to Us: Building a docs team from the ground up,48hmsGXU5Tk,lana-brindley-from-me-to-us-building-a-docs-team-from-the-ground-up,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
Kate Mueller - Beating the Virginia Blues: Thru-hiking strategies for your next big project,oqp0joQmazE,kate-mueller-beating-the-virginia-blues-thru-hiking-strategies-for-your-next-big-project,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
Anna Gasparyan - Don't shoot yourself in the foot with content reuse,dxEhvjz3eEY,anna-gasparyan-don-t-shoot-yourself-in-the-foot-with-content-reuse,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
Kumar Dhanagopal - Don't trust the numbers!,sLsohqs3tSE,kumar-dhanagopal-don-t-trust-the-numbers,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
Liani Lye & Gretchen Maciolek - All together now: Turning technologists into documentarians,7I9HoJIb6IU,liani-lye-gretchen-maciolek-all-together-now-turning-technologists-into-documentarians,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
Erin Dees - Code Cowpokes and Word Wranglers: from Mutual Admiration to Solidarity,I9g8b4iWD1I,erin-dees-code-cowpokes-and-word-wranglers-from-mutual-admiration-to-solidarity,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
Rose Williams & Alyssa Rock - Meetup information session - Get involved locally!,huPjgIx16Go,rose-williams-alyssa-rock-meetup-information-session-get-involved-locally,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
LT: Sarah Shockey - Global English: tips and tricks for simplicity and cross-cultural communication,Z58TnZAXmwo,lt-sarah-shockey-global-english-tips-and-tricks-for-simplicity-and-cross-cultural-communication,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
LT: Sarah Day - How to Give Bad News,oLbL0ccLVeg,lt-sarah-day-how-to-give-bad-news,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
LT: Ryan Macklin - Can I interest you in Empathy Advocacy?,xfnlNxq0V_A,lt-ryan-macklin-can-i-interest-you-in-empathy-advocacy,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
LT: Matt Reiner - I'm Make Technical Videos... Am I Still a Documentarian?!,HD2H6u3ytHQ,lt-matt-reiner-i-m-make-technical-videos-am-i-still-a-documentarian,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
LT: Leanna Inzalaco - Sparking a conversation about climate-aware content strategies,jXrnqC5amzw,lt-leanna-inzalaco-sparking-a-conversation-about-climate-aware-content-strategies,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
LT: Gayathri Krishnaswamy - 5 steps to a great quickstart,V-tZo0rArag,lt-gayathri-krishnaswamy-5-steps-to-a-great-quickstart,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
LT: Elisa Sawyer - The Zen of Technical Writing,5tSMzfvFEc8,lt-elisa-sawyer-the-zen-of-technical-writing,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
LT: Cynthia Harvey - Marketing is not a curse word - 5 reasons to cultivate a closer relationship,wM3GQUMaKWs,lt-cynthia-harvey-marketing-is-not-a-curse-word-5-reasons-to-cultivate-a-closer-relationship,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
"LT: Bryan Klein - Marketing and Documentation Site with GitPod, Frontmatter CMS and Hugo SSG",T7neqUfnVvo,lt-bryan-klein-marketing-and-documentation-site-with-gitpod-frontmatter-cms-and-hugo-ssg,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
LT: Bart Buerman - Introducing the Broadcast Bike,-Jg1G1j_KcI,lt-bart-buerman-introducing-the-broadcast-bike,Write the Docs Portland 2022,PLZAeFn6dfHpnDhFvXG8GprqlLlzSQRBui,Write the Docs
Mikey Ariel - Introduction to Write the Docs Prague 2021,YJG3WBGoBlY,mikey-ariel-introduction-to-write-the-docs-prague-2021,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
[Private video],p8-ZLqYtD5o,private-video,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
Lana Brindley - More than words: Reviewing and updating your information architecture,Gm-0IIvWLmE,lana-brindley-more-than-words-reviewing-and-updating-your-information-architecture,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
Ryan Macklin - So you need to give bad news to users…,iuaLHLyLTpY,ryan-macklin-so-you-need-to-give-bad-news-to-users,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
Fabrizio Ferri Benedetti - When documenting is designing,ODjX_3tGeeM,fabrizio-ferri-benedetti-when-documenting-is-designing,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
Victor Sluiter - Adventures in setting up a knowledge system for a research group,5tv4bOPpI7M,victor-sluiter-adventures-in-setting-up-a-knowledge-system-for-a-research-group,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
Anna Korinna Németh Szabó - Alchemy in Adversity,RwzrF1g2vf4,anna-korinna-n-meth-szab-alchemy-in-adversity,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
Kevin Hwang - Customer Feedback is the Fuel in our Engine,JbGTU15RlYk,kevin-hwang-customer-feedback-is-the-fuel-in-our-engine,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
Felicity Brand - How to write a book for (and with) an open source community,Enq7Esg3tHY,felicity-brand-how-to-write-a-book-for-and-with-an-open-source-community,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
Karen Sawrey - Hustling for Fun and Profit as a Technical Writer: A Freelancing Starter Kit,doYpi9hEE7w,karen-sawrey-hustling-for-fun-and-profit-as-a-technical-writer-a-freelancing-starter-kit,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
Anita Diamond - Cognitive Ergonomics in Technical Writing - Lessons from the Field,lSzV1r5PbLA,anita-diamond-cognitive-ergonomics-in-technical-writing-lessons-from-the-field,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
Kat Stoica Ostenfeld - How I use applied linguistics to be a better technical writer,5e1h3cMEg8Q,kat-stoica-ostenfeld-how-i-use-applied-linguistics-to-be-a-better-technical-writer,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
Kate Santo - From travel content to technical content: my journey,NKK2o0IPXjU,kate-santo-from-travel-content-to-technical-content-my-journey,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
Jenn Leaver - Docs leadership: How to become a stronger leader for your team,3ceQ9xbRn3s,jenn-leaver-docs-leadership-how-to-become-a-stronger-leader-for-your-team,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
[Lightning Talk] Abi Sutherland - The best tech writing you’ve never seen,Xasef7oR25Y,lightning-talk-abi-sutherland-the-best-tech-writing-you-ve-never-seen,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
[Lightning Talk] Swapnil Ogale - The five people you meet in documentation,z4Sh4HuXDxw,lightning-talk-swapnil-ogale-the-five-people-you-meet-in-documentation,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
[Lightning Talk] Bart Buerman - Bike the Docs,CBtqnxWDa_Q,lightning-talk-bart-buerman-bike-the-docs,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
[Lightning Talk] Eugene Titerman - Docs as GUI,eaqjv6--fw8,lightning-talk-eugene-titerman-docs-as-gui,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
"[Lightning Talk] Coley Woyak - New, first, & only",W-DlX8IuKMA,lightning-talk-coley-woyak-new-first-only,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
[Lightning Talk] Tony Ibbs - Apostrophe - a story of naming,olkBKVP6ezE,lightning-talk-tony-ibbs-apostrophe-a-story-of-naming,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
[Lightning Talk] Qian Lu - Design thinking is in tech writing all along,rF4LSq_zPoQ,lightning-talk-qian-lu-design-thinking-is-in-tech-writing-all-along,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
[Lightning Talk] Emily Axel - Process Recordings: Documenting Social Work Conversations,dHd5OksBPBA,lightning-talk-emily-axel-process-recordings-documenting-social-work-conversations,Write the Docs Prague 2021,PLZAeFn6dfHpnaoiOQyd9BYbQbprDGQjQ9,Write the Docs
Eric Holscher - Welcome to Write the Docs Portland 2021,YkbhW_ntAMc,eric-holscher-welcome-to-write-the-docs-portland-2021,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
Jessica Garson - Writing a perfect technical tutorial,T4mJ1Du-VB4,jessica-garson-writing-a-perfect-technical-tutorial,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
"Daniele Procida - Always complete, never finished",Wc7n7uIg4AM,daniele-procida-always-complete-never-finished,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
Abigail McCarthy - Guide to getting started in open source,3prrgLv4qt4,abigail-mccarthy-guide-to-getting-started-in-open-source,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
Sarah R. Rodlund - Beyond metrics: Using maturity models to develop a docs strategy,Ti5lfI0l190,sarah-r-rodlund-beyond-metrics-using-maturity-models-to-develop-a-docs-strategy,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
Rachael Stavchansky - Shuffle ball change: Sashay your way to clearer API documentation,aaBLXKGs9cQ,rachael-stavchansky-shuffle-ball-change-sashay-your-way-to-clearer-api-documentation,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
Swapnil Ogale - Putting the “tech” in technical writer,FQ7DkPOw3Cc,swapnil-ogale-putting-the-tech-in-technical-writer,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
Paris Buttfield-Addison - The Secret History of Libraries,VEDdflVPTv0,paris-buttfield-addison-the-secret-history-of-libraries,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
Laura Novich - Documentation Communities: Sound Strategy or Documentarian's Gambit?,57ik4zDMKJY,laura-novich-documentation-communities-sound-strategy-or-documentarian-s-gambit,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
Deanna Thompson - Building a style guide from the ground up: lessons learned from a lone writer,PkK1lowfeFU,deanna-thompson-building-a-style-guide-from-the-ground-up-lessons-learned-from-a-lone-writer,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
Falon Darville - Almost None to Some: Driving DISQO's Doc Culture as a Solo Documentarian,f7hHwGvR0_Q,falon-darville-almost-none-to-some-driving-disqo-s-doc-culture-as-a-solo-documentarian,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
"Ines Stefanovic - Is Tech Writer a Tester, and Vice Versa, Is Tester a Tech Writer?",TG7vKolsqb4,ines-stefanovic-is-tech-writer-a-tester-and-vice-versa-is-tester-a-tech-writer,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
Rin Oliver - Writing Documentation with Neurodivergent Open Source Contributors In Mind,TV-bawUDibc,rin-oliver-writing-documentation-with-neurodivergent-open-source-contributors-in-mind,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
Katherine Karaus - Invisible influence: the documentation behind UX copy,efmtoJ6Q-0Q,katherine-karaus-invisible-influence-the-documentation-behind-ux-copy,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
Nicola Yap - Level Up: Onboarding that enables writers to thrive,ROhFB4HL0CU,nicola-yap-level-up-onboarding-that-enables-writers-to-thrive,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
Eric Holscher - Write the Docs Portland 2021 Closing,e2Pg98vBM9M,eric-holscher-write-the-docs-portland-2021-closing,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
[Lightning Talk] Amoreen Armetta - WTD Book Club,jJ6JSlvaCW8,lightning-talk-amoreen-armetta-wtd-book-club,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
[Lightning Talk] Garrett Griffith - Git Basics for a Non-Technical Audience,NTGtcDns_j8,lightning-talk-garrett-griffith-git-basics-for-a-non-technical-audience,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
[Lightning Talk] Ingrid Towey - Turning cooperation into collaboration: A UX writing case history,M3_XR5RbGeE,lightning-talk-ingrid-towey-turning-cooperation-into-collaboration-a-ux-writing-case-history,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
[Lightning Talk] Jatin Billimoria - Bug Bashing Your Docs,ToNhL3cZImA,lightning-talk-jatin-billimoria-bug-bashing-your-docs,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
[Lightning Talk] Joe Lodin - A Lightning-Quick Intro to Cross-Functional Writing,LfG7QxN4jYY,lightning-talk-joe-lodin-a-lightning-quick-intro-to-cross-functional-writing,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
[Lightning Talk] Kathryn Elliott - Content Experience Checklist,PkJCMIGj_KE,lightning-talk-kathryn-elliott-content-experience-checklist,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
"[Lightning Talk] Lisa Gay - The Nuts and Bolts, Literally: Documenting Hardware",wr1fMBhNvXU,lightning-talk-lisa-gay-the-nuts-and-bolts-literally-documenting-hardware,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
[Lightning Talk] Maribel Carrillo Padilla - Why Accessibility is a Tool to Build Better Products,42FXlj2spl4,lightning-talk-maribel-carrillo-padilla-why-accessibility-is-a-tool-to-build-better-products,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
[Lightning Talk] Renée Carignan Schaaf - Why Docs Folks Make Awesome ERG Advocates,yyp9FoP0Qjo,lightning-talk-ren-e-carignan-schaaf-why-docs-folks-make-awesome-erg-advocates,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
[Lightning Talk] Ryan Macklin - 5 things being a game designer taught me about tech writing,y_B9T6MhPs4,lightning-talk-ryan-macklin-5-things-being-a-game-designer-taught-me-about-tech-writing,Write the Docs Portland 2021,PLZAeFn6dfHpkCk5Fw5yLFGTqd1OJoaXhR,Write the Docs
Swapnil Ogale - Introduction and welcome to Write the Docs Australia and India 2020,NDXdRz6Gouo,swapnil-ogale-introduction-and-welcome-to-write-the-docs-australia-and-india-2020,Write the Docs Australia and India 2020,PLZAeFn6dfHpl2E5JhVd34llZD4a4oAeCo,Write the Docs
